,traffic,hour,is_weekday,delay_impact_index,flights_before_take_off,traffic_lag_5,flight_numbers,traffic_lag_1,traffic_lag_2,traffic_lag_4,traffic_same_period_last_year,traffic_change_from_last_year,traffic_ratio_from_last_year,traffic_lag_3
25992,0.0,12.0,1.0,2.49,337.0,36.0,14059.0,0.0,1.0986,0.0,1.6094,-1.6094,0.0,0.0
25993,1.0,12.0,1.0,1.25,308.0,35.0,12660.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.0
25994,6.0,13.0,1.0,2.57,303.0,32.0,13334.0,0.0,0.0,0.6931,1.3863,0.5596,1.4037,0.0
25995,2.0,13.0,1.0,1.38,306.0,27.0,10967.0,0.6931,0.0,0.0,1.0986,0.0,1.0,0.0
25996,0.0,14.0,1.0,1.15,322.0,32.0,9207.0,1.9459,0.6931,0.0,1.6094,-1.6094,0.0,0.0
25997,4.0,14.0,1.0,2.55,350.0,40.0,12230.0,1.0986,1.9459,0.0,0.6931,0.9163,2.322,0.0
25998,0.0,15.0,1.0,2.0,357.0,41.0,12814.0,0.0,1.0986,0.0,0.0,0.0,1.0,0.0
25999,0.0,15.0,1.0,3.01,354.0,41.0,13121.0,1.6094,0.0,0.0,1.7918,-1.7918,0.0,0.0
26000,0.0,16.0,1.0,2.3,336.0,40.0,14131.0,0.0,1.6094,0.0,1.3863,-1.3863,0.0,0.0
26001,0.0,16.0,1.0,1.75,320.0,36.0,12511.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26002,0.0,17.0,1.0,2.66,308.0,35.0,11933.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26003,0.0,17.0,1.0,1.09,306.0,35.0,9841.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26004,0.0,18.0,1.0,2.05,308.0,45.0,11519.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26005,1.0,18.0,1.0,1.93,317.0,37.0,11093.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.6931
26006,0.0,19.0,1.0,2.34,324.0,39.0,12521.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
26007,0.0,19.0,1.0,1.5,332.0,36.0,9932.0,0.6931,0.0,0.0,1.6094,-1.6094,0.0,0.0
26008,0.0,20.0,1.0,4.1,333.0,35.0,13597.0,0.0,0.6931,0.0,1.3863,-1.3863,0.0,0.0
26009,0.0,20.0,1.0,4.03,315.0,47.0,12333.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26010,0.0,21.0,1.0,3.44,284.0,35.0,14148.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.0986
26011,1.0,21.0,1.0,2.74,238.0,30.0,12755.0,0.0,0.0,0.0,0.6931,0.0,1.0,0.0
26012,0.0,22.0,1.0,3.36,210.0,28.0,10651.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,1.0986
26013,0.0,22.0,1.0,1.64,151.0,26.0,7176.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,1.0986
26014,0.0,23.0,1.0,3.02,113.0,18.0,6647.0,0.0,0.6931,1.0986,1.0986,-1.0986,0.0,0.0
26015,0.0,23.0,1.0,1.5,76.0,8.0,6314.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26016,0.0,0.0,1.0,1.27,41.0,1.0,1162.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26017,0.0,0.0,1.0,1.39,33.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
26018,0.0,1.0,1.0,0.35,23.0,2.0,309.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.9459
26019,0.0,1.0,1.0,0.39,19.0,3.0,1482.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
26020,0.0,2.0,1.0,0.03,11.0,1.0,285.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26021,0.0,2.0,1.0,0.33,9.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6094
26022,0.0,3.0,1.0,0.02,5.0,0.0,304.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26023,0.0,3.0,1.0,0.02,3.0,0.0,369.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26024,0.0,4.0,1.0,0.01,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26025,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26026,0.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26027,0.0,5.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26028,0.0,6.0,1.0,0.32,208.0,1.0,381.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26029,0.0,6.0,1.0,4.42,386.0,9.0,4090.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
26030,0.0,7.0,1.0,9.58,447.0,16.0,11717.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26031,0.0,7.0,1.0,7.26,456.0,26.0,13015.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26032,0.0,8.0,1.0,4.45,442.0,65.0,26115.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26033,0.0,8.0,1.0,1.57,329.0,35.0,12980.0,0.0,0.0,0.6931,1.6094,-1.6094,0.0,0.0
26034,2.0,9.0,1.0,0.95,320.0,27.0,14410.0,0.0,0.0,0.6931,1.7918,-0.6932,0.6131,0.0
26035,0.0,9.0,1.0,0.87,304.0,14.0,11388.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.6931
26036,1.0,10.0,1.0,1.26,320.0,22.0,9805.0,1.0986,0.0,0.0,1.0986,-0.4055,0.6309,0.0
26037,0.0,10.0,1.0,2.56,335.0,29.0,11566.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.0
26038,2.0,11.0,1.0,3.04,335.0,28.0,11265.0,0.6931,0.0,0.0,1.3863,-0.2877,0.7925,0.0
26039,0.0,11.0,1.0,2.69,319.0,38.0,13538.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.0
26040,0.0,12.0,1.0,3.28,305.0,42.0,12800.0,1.0986,0.0,0.0,1.3863,-1.3863,0.0,0.0
26041,1.0,12.0,1.0,0.79,296.0,41.0,12346.0,0.0,1.0986,0.0,1.0986,-0.4055,0.6309,0.0
26042,1.0,13.0,1.0,1.99,292.0,44.0,9926.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
26043,1.0,13.0,1.0,1.49,318.0,42.0,12692.0,0.6931,0.0,0.0,0.6931,0.0,1.0,0.0
26044,1.0,14.0,1.0,0.74,320.0,36.0,10801.0,0.6931,0.6931,0.0,1.3863,-0.6932,0.5,0.0
26045,0.0,14.0,1.0,1.44,336.0,44.0,11934.0,0.6931,0.6931,0.0,1.6094,-1.6094,0.0,0.0
26046,0.0,15.0,1.0,3.65,344.0,54.0,13529.0,0.6931,0.6931,0.0,1.0986,-1.0986,0.0,0.0
26047,0.0,15.0,1.0,1.8,320.0,49.0,13208.0,0.0,0.6931,0.0,1.3863,-1.3863,0.0,0.0
26048,0.0,16.0,1.0,4.53,323.0,62.0,13301.0,0.0,0.0,1.0986,1.9459,-1.9459,0.0,0.0
26049,0.0,16.0,1.0,2.59,307.0,58.0,12503.0,0.0,0.0,0.0,1.7918,-1.7918,0.0,0.0
26050,0.0,17.0,1.0,0.65,313.0,60.0,10341.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26051,0.0,17.0,1.0,3.1,328.0,50.0,12693.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26052,2.0,18.0,1.0,1.21,318.0,62.0,11893.0,0.0,0.0,0.0,0.0,1.0986,1.0,0.0
26053,0.0,18.0,1.0,2.96,317.0,73.0,13487.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26054,0.0,19.0,1.0,2.65,308.0,53.0,12072.0,1.0986,0.0,0.0,0.6931,-0.6931,0.0,0.0
26055,0.0,19.0,1.0,1.73,315.0,51.0,12160.0,0.0,1.0986,0.0,1.0986,-1.0986,0.0,0.0
26056,0.0,20.0,1.0,11.03,313.0,73.0,12166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26057,0.0,20.0,1.0,9.12,326.0,60.0,12473.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26058,0.0,21.0,1.0,10.55,324.0,72.0,15146.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
26059,0.0,21.0,1.0,9.43,288.0,57.0,12799.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26060,0.0,22.0,1.0,11.79,279.0,59.0,13026.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.6931
26061,0.0,22.0,1.0,9.68,220.0,27.0,12078.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26062,1.0,23.0,1.0,7.6,168.0,24.0,7918.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,1.0986
26063,0.0,23.0,1.0,5.75,128.0,22.0,10127.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26064,0.0,0.0,0.0,4.42,72.0,10.0,1424.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,0.0
26065,0.0,0.0,0.0,5.37,56.0,6.0,2037.0,0.0,0.6931,1.0986,0.0,0.0,1.0,0.6931
26066,0.0,1.0,0.0,0.69,37.0,6.0,1251.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
26067,0.0,1.0,0.0,1.24,28.0,3.0,678.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
26068,0.0,2.0,0.0,1.56,22.0,6.0,410.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.6931
26069,0.0,2.0,0.0,1.23,12.0,4.0,742.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26070,0.0,3.0,0.0,0.02,5.0,0.0,283.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26071,0.0,3.0,0.0,0.02,3.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26072,0.0,4.0,0.0,0.01,1.0,0.0,134.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26073,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26074,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26075,0.0,5.0,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26076,0.0,6.0,0.0,0.61,208.0,3.0,507.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986
26077,0.0,6.0,0.0,5.09,398.0,13.0,4177.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26078,0.0,7.0,0.0,14.0,461.0,28.0,12583.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26079,0.0,7.0,0.0,10.59,454.0,32.0,12678.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26080,0.0,8.0,0.0,6.31,438.0,58.0,28757.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26081,0.0,8.0,0.0,5.21,313.0,35.0,13062.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26082,0.0,9.0,0.0,3.96,304.0,29.0,13771.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26083,0.0,9.0,0.0,2.02,308.0,12.0,10714.0,0.0,0.0,0.6931,1.7918,-1.7918,0.0,0.0
26084,0.0,10.0,0.0,2.56,328.0,23.0,10386.0,0.0,0.0,0.6931,1.9459,-1.9459,0.0,0.0
26085,0.0,10.0,0.0,3.01,359.0,16.0,12571.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26086,2.0,11.0,0.0,2.73,367.0,30.0,12809.0,0.0,0.0,0.0,1.9459,-0.8473,0.5646,0.6931
26087,0.0,11.0,0.0,3.49,364.0,34.0,13890.0,0.0,0.0,0.0,1.7918,-1.7918,0.0,0.0
26088,0.0,12.0,0.0,4.04,342.0,34.0,14278.0,1.0986,0.0,0.0,0.0,0.0,1.0,0.0
26089,0.0,12.0,0.0,3.16,316.0,31.0,13386.0,0.0,1.0986,0.0,0.6931,-0.6931,0.0,0.0
26090,0.0,13.0,0.0,2.39,320.0,33.0,13445.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26091,1.0,13.0,0.0,2.44,327.0,35.0,11151.0,0.0,0.0,0.0,1.3863,-0.6932,0.5,0.0
26092,0.0,14.0,0.0,2.22,343.0,42.0,11684.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26093,0.0,14.0,0.0,3.28,360.0,31.0,14320.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,0.0
26094,0.0,15.0,0.0,1.72,356.0,35.0,13236.0,0.0,0.6931,0.0,1.3863,-1.3863,0.0,0.0
26095,0.0,15.0,0.0,3.83,358.0,43.0,13603.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26096,0.0,16.0,0.0,2.86,352.0,41.0,13473.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26097,0.0,16.0,0.0,2.95,343.0,38.0,12089.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
26098,0.0,17.0,0.0,3.28,336.0,30.0,12800.0,0.0,0.0,0.0,1.7918,-1.7918,0.0,0.0
26099,0.0,17.0,0.0,3.76,320.0,30.0,11316.0,0.0,0.0,0.0,2.1972,-2.1972,0.0,0.0
26100,1.0,18.0,0.0,2.5,314.0,37.0,12127.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,0.0
26101,0.0,18.0,0.0,3.88,325.0,40.0,11960.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26102,0.0,19.0,0.0,2.54,318.0,43.0,11450.0,0.6931,0.0,0.0,1.6094,-1.6094,0.0,0.0
26103,0.0,19.0,0.0,2.46,339.0,35.0,10942.0,0.0,0.6931,0.0,1.6094,-1.6094,0.0,0.0
26104,0.0,20.0,0.0,12.51,329.0,40.0,14640.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26105,0.0,20.0,0.0,9.1,313.0,49.0,11313.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
26106,0.0,21.0,0.0,11.72,279.0,29.0,15631.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26107,0.0,21.0,0.0,7.02,215.0,24.0,11229.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26108,0.0,22.0,0.0,9.82,183.0,33.0,11183.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26109,0.0,22.0,0.0,4.23,112.0,19.0,6118.0,0.0,0.0,1.0986,1.9459,-1.9459,0.0,0.0
26110,0.0,23.0,0.0,6.48,79.0,11.0,5398.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,1.0986
26111,0.0,23.0,0.0,5.25,52.0,12.0,5727.0,0.0,0.0,1.0986,1.6094,-1.6094,0.0,0.0
26112,2.0,0.0,0.0,0.41,23.0,1.0,768.0,0.0,0.0,0.6931,0.6931,0.4055,1.5851,0.0
26113,0.0,0.0,0.0,0.26,22.0,2.0,1922.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26114,0.0,1.0,0.0,0.05,19.0,2.0,732.0,1.0986,0.0,1.0986,0.0,0.0,1.0,0.0
26115,0.0,1.0,0.0,0.05,16.0,4.0,1122.0,0.0,1.0986,0.0,0.0,0.0,1.0,0.6931
26116,0.0,2.0,0.0,0.04,13.0,1.0,492.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26117,0.0,2.0,0.0,0.32,10.0,1.0,955.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26118,0.0,3.0,0.0,0.02,5.0,0.0,375.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26119,0.0,3.0,0.0,0.02,3.0,0.0,358.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26120,0.0,4.0,0.0,0.01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26121,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6931,0.0,0.6931,1.0,0.0
26122,0.0,5.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26123,0.0,5.0,0.0,0.0,115.0,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
26124,0.0,6.0,0.0,0.31,211.0,2.0,593.0,0.0,0.6931,0.0,0.0,0.0,1.0,0.6931
26125,0.0,6.0,0.0,2.29,400.0,21.0,4045.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26126,0.0,7.0,0.0,14.81,467.0,32.0,12206.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26127,0.0,7.0,0.0,11.42,472.0,32.0,13628.0,0.0,0.0,0.6931,0.6931,-0.6931,0.0,0.0
26128,0.0,8.0,0.0,11.9,448.0,72.0,28886.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26129,0.0,8.0,0.0,3.28,320.0,38.0,13529.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26130,0.0,9.0,0.0,6.96,306.0,38.0,14376.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26131,0.0,9.0,0.0,3.3,302.0,25.0,9581.0,0.0,0.0,0.0,2.1972,-2.1972,0.0,0.0
26132,0.0,10.0,0.0,3.25,323.0,35.0,10247.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26133,0.0,10.0,0.0,5.22,353.0,42.0,11670.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26134,1.0,11.0,0.0,4.46,360.0,38.0,12283.0,0.0,0.0,0.0,1.7918,-1.0987,0.3868,0.0
26135,0.0,11.0,0.0,4.6,353.0,53.0,13862.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26136,0.0,12.0,0.0,4.74,339.0,44.0,14083.0,0.6931,0.0,0.0,1.3863,-1.3863,0.0,1.0986
26137,0.0,12.0,0.0,5.67,326.0,38.0,13526.0,0.0,0.6931,0.0,1.0986,-1.0986,0.0,0.0
26138,0.0,13.0,0.0,4.14,322.0,44.0,12766.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26139,0.0,13.0,0.0,3.17,340.0,41.0,12464.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26140,0.0,14.0,0.0,6.25,350.0,27.0,11972.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26141,0.0,14.0,0.0,3.9,366.0,46.0,12523.0,0.0,0.0,0.0,1.6094,-1.6094,0.0,0.0
26142,0.0,15.0,0.0,4.98,378.0,35.0,14092.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26143,0.0,15.0,0.0,3.92,362.0,49.0,14374.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26144,0.0,16.0,0.0,7.76,347.0,50.0,14210.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26145,0.0,16.0,0.0,4.58,328.0,56.0,12875.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.6931
26146,0.0,17.0,0.0,3.96,315.0,45.0,11576.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26147,0.0,17.0,0.0,3.47,324.0,37.0,10490.0,0.0,0.0,0.0,2.0794,-2.0794,0.0,0.0
26148,0.0,18.0,0.0,4.99,332.0,56.0,11233.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26149,0.0,18.0,0.0,4.4,338.0,42.0,12235.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26150,0.0,19.0,0.0,5.04,335.0,54.0,13960.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26151,0.0,19.0,0.0,3.51,330.0,40.0,12809.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26152,0.0,20.0,0.0,7.63,307.0,49.0,13301.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26153,0.0,20.0,0.0,7.84,294.0,41.0,12098.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26154,0.0,21.0,0.0,7.08,262.0,40.0,13915.0,0.0,0.0,1.0986,1.0986,-1.0986,0.0,0.0
26155,0.0,21.0,0.0,5.33,212.0,43.0,9352.0,0.0,0.0,0.0,1.3863,-1.3863,0.0,0.0
26156,0.0,22.0,0.0,5.27,199.0,40.0,11138.0,0.0,0.0,1.0986,1.3863,-1.3863,0.0,0.0
26157,0.0,22.0,0.0,4.56,133.0,22.0,6748.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26158,0.0,23.0,0.0,4.01,93.0,19.0,4738.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
26159,0.0,23.0,0.0,3.62,70.0,13.0,6887.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26160,0.0,0.0,1.0,0.42,34.0,2.0,1300.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26161,0.0,0.0,1.0,1.23,31.0,0.0,865.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26162,1.0,1.0,1.0,0.74,28.0,2.0,647.0,0.0,0.0,1.9459,0.6931,0.0,1.0,0.0
26163,0.0,1.0,1.0,0.66,19.0,3.0,1141.0,0.0,0.0,1.0986,0.0,0.0,1.0,0.0
26164,0.0,2.0,1.0,0.03,11.0,1.0,260.0,0.6931,0.0,0.0,0.6931,-0.6931,0.0,0.0
26165,0.0,2.0,1.0,0.13,9.0,0.0,580.0,0.0,0.6931,1.6094,0.0,0.0,1.0,0.0
26166,0.0,3.0,1.0,0.02,5.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26167,0.0,3.0,1.0,0.02,3.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26168,0.0,4.0,1.0,0.01,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26169,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26170,0.0,5.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26171,0.0,5.0,1.0,0.1,113.0,0.0,1.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26172,0.0,6.0,1.0,0.22,213.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26173,0.0,6.0,1.0,1.54,389.0,15.0,3984.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26174,0.0,7.0,1.0,13.85,458.0,22.0,11582.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26175,0.0,7.0,1.0,10.75,464.0,27.0,14339.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26176,0.0,8.0,1.0,11.89,435.0,55.0,27425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26177,0.0,8.0,1.0,6.2,324.0,24.0,13457.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26178,0.0,9.0,1.0,5.94,316.0,27.0,14603.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26179,0.0,9.0,1.0,2.94,309.0,18.0,9948.0,0.0,0.0,0.6931,0.0,0.0,1.0,0.0
26180,1.0,10.0,1.0,3.31,331.0,29.0,9948.0,0.0,0.0,0.0,0.0,0.6931,1.0,0.0
26181,2.0,10.0,1.0,3.41,361.0,29.0,11888.0,0.0,0.0,0.0,0.0,1.0986,1.0,0.0
26182,2.0,11.0,1.0,2.64,351.0,22.0,12290.0,0.6931,0.0,0.0,0.0,1.0986,1.0,0.0
26183,2.0,11.0,1.0,4.59,348.0,30.0,13483.0,1.0986,0.6931,0.0,0.0,1.0986,1.0,0.0
26184,4.0,12.0,1.0,5.79,329.0,26.0,15243.0,1.0986,1.0986,0.0,1.0986,0.5108,1.465,0.0
26185,1.0,12.0,1.0,3.11,295.0,26.0,12016.0,1.0986,1.0986,0.0,0.0,0.6931,1.0,0.0
26186,2.0,13.0,1.0,3.9,305.0,29.0,12872.0,1.6094,1.0986,0.0,2.3979,-1.2993,0.4582,0.6931
26187,0.0,13.0,1.0,3.88,316.0,42.0,11600.0,0.6931,1.6094,0.0,0.6931,-0.6931,0.0,0.0
26188,0.0,14.0,1.0,2.82,332.0,37.0,9216.0,1.0986,0.6931,0.0,1.6094,-1.6094,0.0,0.0
26189,1.0,14.0,1.0,5.41,353.0,35.0,13632.0,0.0,1.0986,0.0,2.0794,-1.3863,0.3333,0.0
26190,0.0,15.0,1.0,4.02,367.0,33.0,12610.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26191,0.0,15.0,1.0,6.12,355.0,28.0,13871.0,0.6931,0.0,0.0,1.0986,-1.0986,0.0,0.0
26192,0.0,16.0,1.0,4.77,359.0,48.0,12463.0,0.0,0.6931,0.0,1.9459,-1.9459,0.0,0.0
26193,0.0,16.0,1.0,4.89,353.0,41.0,14044.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26194,0.0,17.0,1.0,3.69,334.0,37.0,10934.0,0.0,0.0,0.0,1.7918,-1.7918,0.0,0.0
26195,0.0,17.0,1.0,4.99,323.0,24.0,13054.0,0.0,0.0,0.0,1.9459,-1.9459,0.0,0.0
26196,0.0,18.0,1.0,5.22,305.0,28.0,11429.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26197,0.0,18.0,1.0,3.76,309.0,42.0,11938.0,0.0,0.0,0.0,1.7918,-1.7918,0.0,0.0
26198,0.0,19.0,1.0,4.62,318.0,35.0,9434.0,0.0,0.0,0.0,1.0986,-1.0986,0.0,0.0
26199,1.0,19.0,1.0,3.25,337.0,30.0,10914.0,0.0,0.0,0.0,1.7918,-1.0987,0.3868,0.0
26200,0.0,20.0,1.0,5.1,321.0,35.0,13045.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,0.0
26201,1.0,20.0,1.0,6.13,317.0,24.0,14345.0,0.6931,0.0,0.0,1.3863,-0.6932,0.5,0.0
26202,1.0,21.0,1.0,6.02,279.0,28.0,13335.0,0.0,0.6931,1.0986,1.3863,-0.6932,0.5,0.0
26203,0.0,21.0,1.0,5.13,228.0,25.0,9954.0,0.6931,0.0,0.0,0.0,0.0,1.0,0.0
26204,0.0,22.0,1.0,5.46,209.0,26.0,12781.0,0.6931,0.6931,0.6931,1.6094,-1.6094,0.0,0.6931
26205,0.0,22.0,1.0,4.11,139.0,16.0,7386.0,0.0,0.6931,0.0,1.3863,-1.3863,0.0,1.0986
26206,0.0,23.0,1.0,2.34,98.0,6.0,4826.0,0.0,0.0,1.0986,1.3863,-1.3863,0.0,1.0986
26207,1.0,23.0,1.0,3.35,69.0,7.0,6105.0,0.0,0.0,0.0,1.0986,-0.4055,0.6309,1.0986
26208,0.0,0.0,1.0,0.48,33.0,1.0,1029.0,0.0,0.0,0.0,0.6931,-0.6931,0.0,1.6094
26209,1.0,0.0,1.0,0.41,29.0,2.0,1711.0,0.6931,0.0,0.6931,0.0,0.6931,1.0,0.6931
26210,0.0,1.0,1.0,0.05,20.0,0.0,677.0,0.0,0.6931,0.6931,0.0,0.0,1.0,1.0986
26211,0.0,1.0,1.0,0.35,17.0,0.0,391.0,0.6931,0.0,0.6931,0.6931,-0.6931,0.0,0.0
26212,0.0,2.0,1.0,0.06,13.0,1.0,443.0,0.0,0.6931,0.6931,0.0,0.0,1.0,0.0
26213,0.0,2.0,1.0,0.03,8.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931
